FinInst,Quarter,Total.Assets,Total.Assets.,Loan..Lease.and.Other.Credit.Operations.by.Risk.Level,Short.and.Long.Term.Liabilities.and.Deferred.Income,Funding,Funding.,Stockholders..Equity,Equity.,Net.Income.,Net.Income,Cash.and.Equivalents.,Interbank.investments.,Securities.andFinancial.Derivatives.,Total.Loans.,Loan.Loss.Allowance.,Loans.,Total.Leases.,Leased.Fixed.Assets.,Creditor.for.Advanced.Residual.Value.,Creditors.for.Advanced.Residual.Value.,Lease.Loss.Allowance.,Leases.,Other.receivables.,Other.assets.,Adjusted.Fixed.Assets.,Adjusted.Total.Assets.,Credit.Income..,Lease.Income.,Security.Income.,Financial.Derivative.Net.Income.,Foreign.Exchange.Net.Income..,Gross.Insterest.Income..,Funding.Expenses.,Borrowing.and.Onlending.Expenses.,Lease.Expenses.,Foreign.Exchange.Net.Income.,Net.Loan.Loss.Provisions.,Interest.Expenses..,Net.Interest.Income.,Banking.Service.Fee.Income,Banking.Fee.Income.,Personnel.Expenses.,Administrative.Expenses.,Tax.Expenses..,Investment.Income,Other.Operating.Income.,Other.Operating.Expenses.,Other.Operating.Income.and.Expenses.,Net.Operating.Income.,Earnings.Before.Taxand.Profit.Sharing.,Net.Non.Operating.Income.,Income.Tax.Expenses,Profit.Sharing,Interests.on.Net.Equity.,BCB.Mandatory.Reserve.Income.,Demand.Deposits.,Saving.Deposits.,Interbank.Deposits.,Other.Deposits.,Time.Deposits.,Total.Deposits.,Repurchase.Agreements.,Real.Estate.Liabilities.,Agribusiness.Liabilities.,Financial.Liabilities.,Securities.Abroad.,Other.Funding.,Mortgage.and.real.estate.securities..credit.linked.security.and.commercial.paper.,Onlending.,Derivatives.,Other.Liabilities.,Short.and.Long.Term.Liabilities.,Deferred.Income.,Total.Liabilities.,X78301,X78302,X78303,X78304,X78305,X78306,X78307,X78308,X78309,X78310,Common.Equity.Tier.I..CET1..,Additional.Tier.I.,Tier.I.Capital.,Tier.II.Capital.,Total.Regulatory.Capital,Risk.weight.assets.for.credit.risk.,Risk.Weight.assets.for.market.risk.,RWAcam.,RWAcom.,RWAjur.,RWAacs.,RWA.for.operational.risk.,Total.Exposure.,Risk.weighted.assets..RWA..,Total.Exposure.or.Total.Assets,Common.Equity.Tier.I.Ratio.,Tier.I.Capital.Ratio.,Fixed.Asset.Ratio.,Fixed.Assets.Ratio,Regulatory.Capital.Ratio.,Total.Capital.Ratio,Institution.is.Required.to.Calculate.Total.Exposure,Institution.is.Required.to.Calculate.PR,Institution.Uses.Optional.Simplified.Methodology,Leverage.Ratio.,Total.Consolidated.Foreign.Assets,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27
1000080154,2021-03-31,95490543897.25,95490543897.25,36852225608.77,86909615285.46,73490361405.02,73490361405.02,8580928611.79,8580928611.79,278935412.07,278935412.07,1457540461.86,8335935148.13,34348619111.79,34397499313.04,-2543412612.59,31854086700.45,43144.2300000004,46674338,29131990,29131990,-6029246.91,69820225.32,7193486230.97,10789606705.08,1470581303.65,95519675887.25,1334024172.75,4735704.75,203970122.79,290982614.9,56891930.79,1944199625.81,-680205033.17,-102462992.08,-3907640.12,0,28992054.24,-757583611.13,1186616014.68,167576749.41,260293020.24,-456733871.16,-403436266.87,-112475153.68,26037040.1,260369899.82,-505094502.85,-763463084.99,423152929.69,418441667.23,-4711262.46,-106534709.59,-32971545.57,0,53595079.83,3580991799.49,11110910779.92,1183878033.67,10406211.05,45118863974.24,61009714267.96,7019799571.5,818116226.23,0,1101722833.98,0,0,1919839060.21,3541008505.35,36082843.61,13221871376.01,86748315624.64,161299660.82,95490543897.25,0,0,0,0,0,0,0,0,-1.52587890625e-5,-5.36441802978516e-7,6694238832.37,0,6694238832.37,0,6694238832.37,32018400234.25,3416474878.99,3368773889.87,0,6166307.12,41534682,9826600351,97346521194.85,45261475464.24,97346521194.85,0.14790147169769,0.14790147169769,0.101295124528733,0.101295124528733,0.14790147169769,0.14790147169769,1,1,0,0.0687671089855459,118702246.758991,202103,BANRISUL - PRUDENCIAL,b1,C,Conglomerado,1,Público,199,53,RS,PORTO ALEGRE,S2,199,30173,80154,522,127,418,,,7,BANRISUL - PRUDENCIAL,BANRISUL,,,X,U
1000080178,2021-03-31,28201313308.66,28201313308.66,14282396665.56,24048226474.31,21160855155.57,21160855155.57,4153086834.35,4153086834.35,86477660.8300001,86477660.8300001,388304783.76,66616597.99,7693706286.18,13707882466.93,-722062294.41,12985820172.52,0,0,5200.08,5200.08,0,5200.08,5018476583.09,384779952.69,1663608932.43,28201318508.74,1303934823.2,0,162529800.67,-81382334.5799999,19607331.67,1404689620.96,-394485553.64,-3923461.29,0,0,-217570382.05,-615979396.98,788710223.98,16641647.66,3274023.4,-68987918.78,-472879441.69,-33422764.99,10278005.37,100068783.25,-291024431.02,-736052096.8,52658127.1800001,83333739.0600001,30675611.88,14163145.71,-11019223.94,0,0,137749547.01,0,8456275.24,0,13303851250.29,13518113511.77,3062901693.87,35619764.17,72045727.89,3677452168.51,0,0,3785117660.57,794722289.36,93320602.12,2794050716.62,24048226474.31,0,28201313308.66,0,0,0,0,0,0,0,-3.814697265625e-6,-7.62939453125e-6,1.49011611938477e-7,2882060122.33,114568690.08,2996628812.41,19438680.44,3016067492.85,16106253985.66,130324739.3,6488158.38,0,123836580.92,0,953537040.9,27486752764.52,17190115765.86,27486752764.52,0.167657982155876,0.174322782535379,0.467301892206063,0.467301892206063,0.175453588209102,0.175453588209102,1,1,0,0.109020837713433,196062439.176452,202103,BMG - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,58,SP,SAO PAULO,S3,199,30290,80178,37,0,0,,,8,BMG - PRUDENCIAL,BMG,,,X,U
1000080185,2021-03-31,992406472925.29,992406472925.29,425570031734.18,909838220334.64,703177235320.76,703177235320.76,82568252590.65,82568252590.65,3039895958.1,3039895958.1,14479582086.21,79628820456.79,257711602848.11,352770126491.85,-24318952676.72,328451173815.13,7216140.04,4604192692.87,2112900134.76,2112900134.76,-31457041.2,6692851926.47,192247746687.29,96731487098.89,18576108141.16,994519373060.05,13136572105.95,362891752.2,3955238224.41999,6124567072.07001,0,23844362226.89,-8545038248.36,-5818221820.99,-314438736.17,-103936463.100006,-3308249446.93,-18089884715.55,5754477511.34,3234622957.38,1309578183.9,-1643269350.37,-4062330801.41,-654110869.77,360993329.8,8079481507.02,-8477564833.96,-1852599877.41,3901877633.93,3939418521.88,37540887.95,-452384416.48,-447138147.3,0,265093072.25,39095787673.2,63673888214.4,5406245547.95,694651939.43,274006832271.19,383041501243.13,165605188928.91,25143950343.42,14128833946.63,14214160723.87,12546835363.17,4692665734.27,70726446111.36,83804099037.36,34078076814.2,172229294966.56,909484607101.52,353613233.12,992406472925.29,0,0,0,1.220703125e-4,0,0,0,0,-1.220703125e-4,-1.09672546386719e-5,72732347205.08,7326717908.86,80059065113.94,7294893147.14,87353958261.08,500635259728.99,20199696756.184,7434780739.98904,1055706367.8259,10151768657.4026,1557440990.96651,54851804521.25,1025933090519,575686761006.424,1025933090519,0.126340142125082,0.139067059617594,0.145941741287493,0.145941741287493,0.151738695724679,0.151738695724679,1,1,0,0.0780353668809334,39592787159.7178,202103,SANTANDER - PRUDENCIAL,b1,C,Conglomerado,3,Estrangeiro,199,51,SP,SAO PAULO,S1,199,30379,80185,2732,1886,1099,,,31,SANTANDER - PRUDENCIAL,SANTANDER,,,X,U
1000080192,2021-03-31,116607505618.74,116607505618.74,25336404273.08,106351159424.99,59319005537.66,59319005537.66,10256346193.75,10256346193.75,246840156.359998,246840156.359998,4443709514.09,12123948471.78,42082599048.17,13764566980,-160622318.84,13603944661.16,-181225.27,66193511.8,17622859.64,17622859.64,-460431.07,83174715.1,38773572461.71,5135741700.3,378437906.07,116625128478.38,522136684.8,8975295.47,425937981.349998,1143440729.32,0,2109965109.73,-293471122.89,-758966358.81,-7785358.43,-500041282.5,22555358.35,-1537708764.28,572256345.449998,341094469.15,14846986.07,-263046929.47,-158780803.84,-49957505.49,0,100664729.92,-88891132.03,-104070185.69,468186159.759998,469638052.709998,1451892.95,-189271263.69,-33526632.66,0,9474418.79,7493972390.18,0,0,206379254.37,32254714953.3,39955066597.85,6847970909.2,0,0,213674580.46,0,304152138.63,517826719.09,11998141311.52,11876007662.69,35103327516.36,106298340716.71,52818708.28,116607505618.74,0,0,0,3.0517578125e-5,3.0517578125e-5,5.96046447753906e-8,0,-1.52587890625e-5,-3.0517578125e-5,-2.41398811340332e-6,10037780824.83,0,10037780824.83,0,10037780824.83,43667581919.26,9482506768.5,341983680.88,0,8773963849.12,366559238.5,10972836519.38,103908970759.6,64122925207.14,103908970759.6,0.156539658669725,0.156539658669725,0.020893185667188,0.020893185667188,0.156539658669725,0.156539658669725,1,1,0,0.096601676943303,NA,202103,CITIBANK - PRUDENCIAL,b1,C,Conglomerado,3,Estrangeiro,199,59,SP,SAO PAULO,S2,199,30403,80192,87,8,0,,,5,CITIBANK - PRUDENCIAL,CITIBANK,,,X,U
1000080202,2021-03-31,23655470879.35,23655470879.35,19817112660.53,20730089968.84,15940306512.16,15940306512.16,2925380910.51,2925380910.51,144249266.33,144249266.33,306810.91,788564622.16,187880935.3,19112649678.96,-571484601.3,18541165077.66,176717.55,69271758.95,14842818,14842818,-1967306.37,82323988.13,3982098409.1,57796383.17,30177470.92,23670313697.35,737532429.37,10270544.58,8047884.65,-10439623.08,0,745411235.52,-113241035.05,-52054979.65,-8601202.57,0,-96018631.81,-269915849.08,475495386.44,42753955.01,24669978.97,-771783.4,-69116213.39,-28184238.01,0,62003076.21,-250371727.47,-219016952.08,256478434.36,256611975.94,133541.58,-112362709.61,0,0,0,0,0,1612316534.58,0,7435369730.49,9047686265.07,0,0,0,5679151482.04,0,0,5679151482.04,1213468765.05,2266624.28,4696222178.69,20638795315.13,91294653.71,23655470879.35,0,0,0,0,-3.814697265625e-6,0,0,0,-3.814697265625e-6,5.96046447753906e-8,2779015609.46,0,2779015609.46,688220312.76,3467235922.22,19137315191.16,0,0,0,0,0,1241799096.09,24434404733.92,20379114287.25,24434404733.92,0.136365868029832,0.136365868029832,0.00213623751488406,0.00213623751488406,0.170136732801447,0.170136732801447,1,1,0,0.113733714396658,NA,202103,VOLKSWAGEN - PRUDENCIAL,b2,C,Conglomerado,3,Estrangeiro,198,56,SP,SAO PAULO,S3,198,,80202,3,0,0,,,3,VOLKSWAGEN - PRUDENCIAL,,,,X,U
1000080219,2021-03-31,61691632436.27,61691632436.27,13897633432.71,55966674236.43,28157582875.65,28157582875.65,5724958199.84,5724958199.84,70138272.6099995,70138272.6099995,687285996.54,17031730293.26,15968707612.14,13033502964.71,-94169466.13,12939333498.58,0,0,0,0,0,0,14883907367.36,4890418.08,175777250.31,61691632436.27,303592008.16,0,-13155237.1400003,829446660.88,0,1119883431.9,-82832684.58,-712069538.75,0,-413249866.780001,10618381.19,-1197533708.92,-77650277.0200007,260746331,0,-188739374.1,-84868267,-26565050.71,17089201.38,562443764.68,-344638737.56,195467867.69,117817590.669999,117817590.669999,0,-41930701.06,-5748617,0,0,26320164.65,0,0,272171983.98,2657369273.57,2955861422.2,13069997251.72,0,0,284320816.09,0,1770641302.34,2054962118.43,10076762083.3,6160247229.68,21559282721.28,55877112826.61,89561409.82,61691632436.27,4.76837158203125e-7,0,0,0,0,0,0,0,7.62939453125e-6,-1.13248825073242e-6,4398854349.67,0,4398854349.67,0,4398854349.67,23438113277.34,8955698161.38,521523511.24,0,6846786241.01,1587388409.13,2730892556.26,71474025032.3,35124703994.98,71474025032.3,0.125235342917016,0.125235342917016,0.0399406926517538,0.0399406926517538,0.125235342917016,0.125235342917016,1,1,0,0.0615447968360828,4210476938.57617,202103,CREDIT SUISSE - PRUDENCIAL,b1,C,Conglomerado,3,Estrangeiro,199,59,SP,SAO PAULO,S3,199,30771,80219,10,0,0,,,10,CREDIT SUISSE - PRUDENCIAL,CREDIT SUISSE,,,X,I
1000080233,2021-03-31,9087972146.56,9087972146.56,5638016436.79,7790348129.47,7507243530.11,7507243530.11,1297624017.09,1297624017.09,51124407.5,51124407.5,67275.15,1305782231.85,1753353899.97,5638077487.19,-150731272.79,5487346214.4,0,0,0,0,0,0,215725653.7,7729685.85,317967185.64,9087972146.56,271724977.57,0,30753373.56,22060452.66,0,324538803.79,-99957608.74,0,0,0,-55561648.32,-155519257.06,169019546.73,1189345.26,57680,-20894072.66,-62830528.58,-10431467.86,4157609.58,3936766.16,-1276351.37,-86091019.47,82928527.26,83098786.64,170259.38,-31958966.98,-15412.16,0,0,4224843.45,0,87676687.84,0,4322686908.62,4414588439.91,106373555.63,8142884.85,0,2978138649.72,0,4.76837158203125e-7,2986281534.57,0,0,283104599.36,7790348129.47,0,9087972146.56,0,0,0,0,0,0,0,0,0,-4.4703483581543e-8,1077876501.79,40406085.96,1118282587.75,53145491.53,1171428079.28,3609627471.6,1978276.25,0,0,1978276.25,0,489680537.63,8671517679.54,4101286285.48,8671517679.54,0.262814255519314,0.272666307570168,0.10330913782977,0.10330913782977,0.285624557209593,0.285624557209593,1,1,0,0.128960422970541,NA,202103,PARANÁ BANCO - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,58,PR,CURITIBA,S4,199,30881,80233,4,0,0,,,3,PARANÁ BANCO - PRUDENCIAL,PARANÁ BANCO,,,X,U
1000080257,2021-03-31,38840241992.85,38840241992.85,30159574083.62,33406095672.82,28754976459.98,28754976459.98,5434146320.03,5434146320.03,190276617.24,190276617.24,3533482.65,49648.8,3452274609.74,28061067062.45,-1648722360.7,26412344701.75,0,0,0,0,0,0,8028651314.77,411643729.2,531744505.94,38840241992.85,1447775278,0,75887839.83,244159422.1,567255.52,1768389795.45,-240105989.87,-8291.66,0,0,-315652483.62,-555766765.15,1212623030.3,67502508.55,99748960.31,-174714842.52,-706545436.73,-85514684.68,2126631.29,141735105.39,-268951269.7,-924613028.09,288010002.21,279674158.44,-8335843.77,-89397541.2,0,0,0,98822527.83,0,7767736939.89,0,14425726275.94,22292285743.66,762703500.26,302361171.62,0,5397626044.44,0,9.5367431640625e-7,5699987216.06,0,0,4651116983.76,33406093443.74,2229.08,38840241992.85,0,0,0,-7.62939453125e-6,-7.62939453125e-6,0,0,-3.814697265625e-6,0,1.78813934326172e-7,3882467899.01,0,3882467899.01,8843724,3891311623.01,21941321733.47,1207162.67,1206404.17,0,758.5,0,2595754045.63,37791886363.73,24538282941.77,37791886363.73,0.158220846512496,0.158220846512496,0.1135262257558,0.1135262257558,0.158581251681064,0.158581251681064,1,1,0,0.102732842220232,NA,202103,PAN - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,58,SP,SAO PAULO,S3,199,31323,80257,5,0,0,,,4,PAN - PRUDENCIAL,PAN,,,X,U
1000080264,2021-03-31,23621223683.62,23621223683.62,2577895781.38,22089396866.51,5681189792.94,5681189792.94,1531826817.11,1531826817.11,24645034.4000005,24645034.4000005,186263753.7,4400679706.54,1104381330.89,984874991.04,-3368479.61,981506511.43,617183.689999999,259503981.36,24312214.36,24312214.36,-15660953.58,268772425.83,16695373414.31,3971956.28,4586799,23645535897.98,15935194.35,73399090.24,99602421.3100004,1155073788.41,0,1344010494.31,-5058749.62,-940178663.38,-64335764.13,-268225640.4,360465.94,-1277438351.59,66572142.7200005,21553908.83,9100,-36949664.87,-18953219.81,-9056425.25,0,32936437.51,-29990253.85,-40450117.44,26122025.2800005,26123613.1500005,1587.87,-1478578.75,0,0,0,17727461.23,0,0,0,60423804.17,78151265.4,131335250.47,0,0,0,0,0,0,5471703277.07,991789219.41,15412787514.73,22085766527.08,3630339.43,23621223683.62,0,0,0,0,0,0,0,-3.814697265625e-6,0,8.90344381332397e-7,1518122226.42,0,1518122226.42,0,1518122226.42,3385600903.48,432698151.51,151796441.26,0,280901710.25,0,496688260.28,9414244217.07,4314987315.27,9414244217.07,0.351825420447385,0.351825420447385,-0.00600602409384547,-0.00600602409384547,0.351825420447385,0.351825420447385,1,1,0,0.161258003448362,NA,202103,SOCIETE GENERALE - PRUDENCIAL,b1,C,Conglomerado,3,Estrangeiro,199,59,SP,SAO PAULO,S3,199,31859,80264,4,0,0,,,2,SOCIETE GENERALE - PRUDENCIAL,SOCIETE GENERALE,,,X,U
1000080271,2021-03-31,8007473022.74,8007473022.74,5444099295.3,7133943758.83,6767330516.25,6767330516.25,873529263.91,873529263.91,31198628.4499999,31198628.4499999,51302292.72,0,1979990450.73,4949834437.64,-65570769.2,4884263668.44,0,0,0,0,0,0,951015576.4,58120248.26,82780786.19,8007473022.74,138248554.03,0,23408508.45,-28601773.24,23004769.89,156060059.13,-48017880.95,-3731258.3,0,0,-7796812.86,-59545952.11,96514107.0199999,615454.55,11176325.85,-28544499.04,-30113131.5,-6064020.95,1217146.33,11064745.48,-3443109.96,-44091089.24,52423017.7799999,52659372.7299999,236354.95,-11875835.07,-9584909.21,0,0,232443430.07,0,41084650.59,0,3816535825.89,4090063906.55,100559440.9,273840064.35,504531644.74,1683006188.37,68146869.36,3.72529029846191e-7,2529524766.82,47182401.98,737877.5,365437846.94,7133506240.69,437518.14,8007473022.74,-4.76837158203125e-7,0,0,0,-9.5367431640625e-7,4.76837158203125e-7,0,9.5367431640625e-7,0,-1.11758708953857e-7,793879284.98,0,793879284.98,0,793879284.98,4481085503.21,43082508,39978046.75,0,3104461.25,0,436552112,7837511287.99,4960720123.21,7837511287.99,0.160033072872955,0.160033072872955,0.101881697986411,0.101881697986411,0.160033072872955,0.160033072872955,1,1,0,0.101292266870036,35242221.6014603,202103,SOFISA - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,57,SP,SAO PAULO,S4,199,31873,80271,20,0,0,,,6,SOFISA - PRUDENCIAL,SOFISA,,,X,U
1000080288,2021-03-31,28332053120.6,28332053120.6,17200624258.03,26089921323.1,22781699053.59,22781699053.59,2242131797.5,2242131797.5,127499586.05,127499586.05,182322341.83,2405196354.47,6295175630.4,16425931978.96,-409019385.79,16016912593.17,0,0,0,0,0,0,2257202426.69,813659739.32,361584034.72,28332053120.6,688921770.15,0,44379397.37,0,1307224.18,739593558.11,-125198144.03,-6838459.34,-572058.24,0,-34944032.65,-167552694.26,572040863.85,33738550.86,50046928.75,-227203447.35,-145343779.75,-36533513.9,16160313.07,33276394.44,-111148778.89,-387007332.77,185033531.08,189958872.54,4925341.46,-41205055.71,-21254230.78,0,4985166.41,1191372038.31,2521431751.44,1034526392.91,3310457.98,14738424868.26,19511018875.68,400558511.71,239476880.87,319536.03,1856582856.53,0,0,2096379273.43,773742392.77,0,3277915606.57,26059614660.16,30306662.94,28332053120.6,-3.814697265625e-6,0,0,0,-3.814697265625e-6,0,-3.814697265625e-6,-3.814697265625e-6,-3.814697265625e-6,-1.49011611938477e-7,1844767331.04,87034059.94,1931801390.98,202576104.57,2134377495.55,13689148258.63,14297893.84,13240343.59,1057550.25,0,0,956176803.88,31673034112.83,14659622956.349998,31673034112.83,0.12584002579963463,0.13177701750802642,0.0888890424095814,0.0888890424095814,0.14559566108250196,0.14559566108250196,1,1,0,0.0609919903504752,NA,202103,BRB - PRUDENCIAL,b1,C,Conglomerado,1,Público,199,53,DF,BRASILIA,S3,199,31976,80288,128,17,146,,,6,BRB - PRUDENCIAL,BRB,,,X,U
1000080295,2021-03-31,19094950320.47,19094950320.47,10656982647.47,17972240823.73,15027795963.48,15027795963.48,1122709496.74,1122709496.74,12777479.2200002,12777479.2200002,201009659.72,1530954360.24,4638414135.45,9369486826.32,-379181450.43,8990305375.89,0,84950410.34,20741596.31,20741596.31,-6057909.74,99634096.91,3469286555.48,162676538.58,23411194.51,19115691916.78,367257682.77,7099188.79,43250255.6800001,134897657.95,118136341.42,670641126.61,-154934785.35,-428329475.68,-5824076.56,0,-10387671.84,-599476009.43,71165117.1800002,10920199.71,539795.94,-51339144.82,-24094444.84,-4688969.6,44029.2,28338061.05,-23726273.15,-64006746.51,7158370.6700002,18846797.6500002,11688426.98,-6069318.43,0,0,0,104783796.3,2930725.16,154373444.9,0,5507791013.38,5769878979.74,3715952424.26,1077229.95,253092675.01,398887101.38,0,0,653057006.34,4888907553.14,76353993.3,2854589914.5,17958739871.28,13500952.45,19094950320.47,0,0,0,0,0,-1.19209289550781e-7,0,0,0,4.06056642532349e-7,1072878528.49,406787219.98,1479665748.47,455875156.8,1935540905.27,11105781268.29,570584453.3,537971901.17,0,32612552.13,0,1438737622.25,16192645068.99,13115103343.84,16192645068.99,0.0818048093379239,0.112821508887689,0.0113131355944893,0.0113131355944893,0.147581063947857,0.147581063947857,1,1,0,0.0913788786307469,704556062.582276,202103,CCB - PRUDENCIAL,b1,C,Conglomerado,3,Estrangeiro,199,57,SP,SAO PAULO,S3,199,32119,80295,14,0,0,,,6,CCB - PRUDENCIAL,CCB,,,X,U
1000080312,2021-03-31,47883947492.06,47883947492.06,21254169426.28,43491994986.22,32898105554.92,32898105554.92,4391952505.84,4391952505.84,122405599.270001,122405599.270001,1361951592.22,6328132358.37,12583128034.65,18441391069.09,-358150502.02,18083240567.07,0,0,0,0,0,0,8973774400.44,449990529.81,103730009.5,47883947492.06,1155358825.29,0,263375944,400755236.860001,94458085.66,1913948091.81,-189311301.52,-1574463364.02,0,0,-34449318.86,-1798223984.4,115724107.410001,75311660.21,4705119.18,-65428019.75,-39370595.11,-14868803.12,1.95,143184256.39,-89773010.88,13760608.87,129484716.280001,129176085.830001,-308630.45,32195494.28,-38965980.84,0,0,320354015.1,0,839249385.77,0,8928836395.66,10088439796.53,1282513747.76,1082995002.08,2570790061.4,7331118934.64,0,8779723.89000034,10993683722.01,10533468288.62,3211602238.17,7365247122.78,43474954915.87,17040070.35,47883947492.06,-1.9073486328125e-6,0,0,-7.62939453125e-6,0,1.9073486328125e-6,0,0,0,1.99675559997559e-6,4253188285.29,483426790.74,4736615076.03,664057788.9,5400672864.93,30293081399.7,1606403757.8,197678757.8,653300000,737787500,17637500,1983809086.23,56099769453.66,33883294243.73,56099769453.66,0.125524639212937,0.139792047430763,0.00508093943223048,0.00508093943223048,0.159390430755692,0.159390430755692,1,1,0,0.084431988262315,1795788746.17275,202103,ABC-BRASIL - PRUDENCIAL,b1,C,Conglomerado,3,Estrangeiro,199,57,SP,SAO PAULO,S3,199,41856,80312,13,0,0,,,6,ABC-BRASIL - PRUDENCIAL,ABC-BRASIL,,,X,U
1000080329,2021-03-31,1815118154149.36,1815118154149.36,696963440890.19,1687214962613.76,1423229172018.67,1423229172018.67,127903191535.6,127903191535.6,4253118080.27,4253118080.27,31312469275.1,569493984171.46,284412335187.47,640523367179.58,-42610830159.11,597912537020.47,22719353.47,268646146.84,95004082.88,95004082.88,-3339811.63,383029771.56,224096900146.87,74236599487.56,33365303171.75,1815213158232.24,22889912380.47,22567324.14,6417595523.64,1863469624.34,0,31486657340.46,-8714042285.8,-10446428011.67,-16428097.33,-171967639.23,-3412887959.52,-22761753993.55,8724903346.91,3629648344.61,2307234806.77,-6108528670.43,-2937822715.03,-1019710927.41,2340358341.54,2330649092.67,-4762578690.55,-4220750417.83,4504152929.08,4588286923.53,84133994.45,186867578.17,-522036421.43,0,293112487.87,96774373492.99,219055227670.77,28530838991.37,16065586684.85,287689382466.62,648470639924.65,582308511001.23,12551657040.32,72565220829.79,36473719.15,34539458761.65,2691125.55999756,119695501476.47,72754519616.32,3024880462.47,260760463241.06,1687014515722.2,200446891.56,1815118154149.36,0,0,0,2.44140625e-4,2.44140625e-4,-3.0517578125e-5,0,0,0,-4.76837158203125e-7,106652374701.05,30622987500,137275362201.05,24507963760.7,161783325961.75,706343483786.7,17042082294.58,9364729610.39,756154497,6921198187.19,0,103777787068,1843160917603.25,827163353149.28,1843160917603.25,0.128937499823934,0.165959192556583,0.146396531930303,0.146396531930303,0.195588120950702,0.195588120950702,1,1,0,0.0744782297031101,38207815597.311,202103,BB - PRUDENCIAL,b1,C,Conglomerado,1,Público,199,51,DF,BRASILIA,S1,199,49906,80329,4406,733,6017,,,62,BB - PRUDENCIAL,BB,,,X,L
1000080336,2021-03-31,275943602955.63,275943602955.63,55126426890.97,245523837445.34,174234698028.45,174234698028.45,30419765510.29,30419765510.29,1176496497.52999,1176496497.52999,2576955348.25,47926151857.22,82962567448.86,52037161092.86,-1196132689,50841028403.86,0,0,0,0,0,0,69261423644.35,7155897543.29,15219578709.8,275943602955.63,1427842052.07,0,2208789394.59999,975977659.190002,0,4637714280.21,-1066874846.92,-5308086274.97,0,-363667879.260002,630721357.08,-6107907644.07,-1470193363.86001,1112922468.46,50483928.63,-276864100.77,-507502903.16,-118620039.33,457095581.91,4270790906.66,-1024278695.82,3964027146.58,2493833782.71999,2494231367.75999,397585.04,-337864870.15,-979870000.08,0,25105174.35,5732219512.4,0,822836474.65,0,57712182439.43,64267238426.48,54099206833.14,2153953497.92,4029600822.64,23820820174.11,18301645840.28,465730968.060005,48771751303.01,7096501465.82,6721602168.15,64342145665.01,245298445861.61,225391583.73,275943602955.63,-7.62939453125e-6,0,0,0,0,0,0,3.0517578125e-5,0,-4.76837158203125e-6,26468338765.82,374464507.4,26842803273.22,4317293386.86,31160096660.08,136582109531.04,29891053898.32,2970701360.82,2890642675,18135571962.5,5894137900,9943021144.66,342829640777.86,176416184574.02,342829640777.86,0.150033506448013,0.152156126366951,0.431772109132852,0.431772109132852,0.176628333365899,0.176628333365899,1,1,0,0.0782977901569867,12526647415.9777,202103,BTG PACTUAL - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,59,RJ,RIO DE JANEIRO,S1,199,49944,80336,26,0,0,,,196,BTG PACTUAL - PRUDENCIAL,BTG PACTUAL,,,X,U
1000080343,2021-03-31,10139425015.8,10139425015.8,9008829636.59,8568630265.02,8485859509.05,8485859509.05,1570794750.78,1570794750.78,31372883.89,31372883.89,1056492.04,1226713288.05,0,9004111418.16,-363904626.81,8640206791.35,0,0,0,0,0,0,208710560,52925405.83,9812478.53,10139425015.8,271968142.47,0,5763763.67,0,0,277731906.14,-4906218,-186576834.84,0,0,-11952111.04,-203435163.88,74296742.26,9512567.83,138000,-9862812.87,-5750393.39,-4291622.53,0,0.0100000007078052,-507401.970000001,-10761662.92,63535079.34,61683341.38,-1851737.96,-27104807.14,-3205650.35,0,0,109248794.09,0,30556190.4,0,714131315.79,853936300.28,0,0,0,303268463.4,0,0,303268463.4,7328654745.37,0,76366079.41,8562225588.46,6404676.56,10139425015.8,0,0,0,0,0,0,0,-9.5367431640625e-7,-1.9073486328125e-6,7.45058059692383e-9,1563516363.08,0,1563516363.08,0,1563516363.08,8027681134.52,303160417.94,303160417.94,0,0,0,507973204.75,10361389480.73,8838814757.21,10361389480.73,0.176892084066431,0.176892084066431,0.00162076386908292,0.00162076386908292,0.176892084066431,0.176892084066431,1,1,0,0.1508983294169,NA,202103,JOHN DEERE - PRUDENCIAL,b1,I,Instituição independente,3,Estrangeiro,199,55,SP,INDAIATUBA,S3,199,,80343,2,0,0,,,1,JOHN DEERE - PRUDENCIAL,,,,X,U
